player_id,player_slug,player_nickname,player_image_url,team_clan_name,enemy_clan_name,kills,deaths,assists,headshots,game_id,map_number,match_id,match_slug,team1_id,team2_id,team1_slug,team1_name,team1_image_url,team2_slug,team2_name,team2_image_url,team1_result,team2_result,team1_score,team2_score,bo_type,start_date,tier,tournament_id,tournament_name
37655,nut-nut,nut nut,https://files.bo3.gg/uploads/player/37655/image/webp-f75b4eb8f6d933be358d2925bb32d604.webp,ECSTATIC,GUN5,19,11,7,11,120623,2,82159,gun5-vs-ecstatic-04-03-2025,8211,2245,gun5,GUN5,https://files.bo3.gg/uploads/team/8211/image/webp-8eb523ae060465cb5bf185056235092c.webp,ecstatic,ECSTATIC,https://files.bo3.gg/uploads/team/2245/image/webp-d7d5c35158b1be6d54a8a9769f19b50b.webp,L,W,0,2,3,2025-03-04T09:00:00.000+00:00,b,3752,CCT Season 2 European Series 20
25467,sellter,SELLTER,https://files.bo3.gg/uploads/player/25467/image/webp-bff036ef333d382f273836f2b2ef5644.webp,GUN5,ECSTATIC,21,15,7,11,120623,2,82159,gun5-vs-ecstatic-04-03-2025,8211,2245,gun5,GUN5,https://files.bo3.gg/uploads/team/8211/image/webp-8eb523ae060465cb5bf185056235092c.webp,ecstatic,ECSTATIC,https://files.bo3.gg/uploads/team/2245/image/webp-d7d5c35158b1be6d54a8a9769f19b50b.webp,L,W,0,2,3,2025-03-04T09:00:00.000+00:00,b,3752,CCT Season 2 European Series 20
35926,sirah,sirah,https://files.bo3.gg/uploads/player/35926/image/webp-096e79a45ff91ddd7f6a03c34a0136dd.webp,ECSTATIC,GUN5,17,16,6,8,120624,1,82159,gun5-vs-ecstatic-04-03-2025,8211,2245,gun5,GUN5,https://files.bo3.gg/uploads/team/8211/image/webp-8eb523ae060465cb5bf185056235092c.webp,ecstatic,ECSTATIC,https://files.bo3.gg/uploads/team/2245/image/webp-d7d5c35158b1be6d54a8a9769f19b50b.webp,L,W,0,2,3,2025-03-04T09:00:00.000+00:00,b,3752,CCT Season 2 European Series 20
23852,tmb,TMB,https://files.bo3.gg/uploads/player/23852/image/webp-c1c8b36c9a35f0a08eb90df324e09b98.webp,ECSTATIC,GUN5,9,17,4,6,120624,1,82159,gun5-vs-ecstatic-04-03-2025,8211,2245,gun5,GUN5,https://files.bo3.gg/uploads/team/8211/image/webp-8eb523ae060465cb5bf185056235092c.webp,ecstatic,ECSTATIC,https://files.bo3.gg/uploads/team/2245/image/webp-d7d5c35158b1be6d54a8a9769f19b50b.webp,L,W,0,2,3,2025-03-04T09:00:00.000+00:00,b,3752,CCT Season 2 European Series 20
25130,kristou,Kristou,https://files.bo3.gg/uploads/player/25130/image/webp-420d75d296149caa2b4647ebbe3a3893.webp,ECSTATIC,GUN5,11,16,4,1,120624,1,82159,gun5-vs-ecstatic-04-03-2025,8211,2245,gun5,GUN5,https://files.bo3.gg/uploads/team/8211/image/webp-8eb523ae060465cb5bf185056235092c.webp,ecstatic,ECSTATIC,https://files.bo3.gg/uploads/team/2245/image/webp-d7d5c35158b1be6d54a8a9769f19b50b.webp,L,W,0,2,3,2025-03-04T09:00:00.000+00:00,b,3752,CCT Season 2 European Series 20
36877,xielo,xiELO,https://files.bo3.gg/uploads/player/36877/image/webp-a1c8288e907893c55b3e6b8e9fd719d7.webp,GUN5,ECSTATIC,15,16,4,9,120624,1,82159,gun5-vs-ecstatic-04-03-2025,8211,2245,gun5,GUN5,https://files.bo3.gg/uploads/team/8211/image/webp-8eb523ae060465cb5bf185056235092c.webp,ecstatic,ECSTATIC,https://files.bo3.gg/uploads/team/2245/image/webp-d7d5c35158b1be6d54a8a9769f19b50b.webp,L,W,0,2,3,2025-03-04T09:00:00.000+00:00,b,3752,CCT Season 2 European Series 20
29232,anlelele,Anlelele,https://files.bo3.gg/uploads/player/29232/image/webp-1229abca2b1151fbc0726296aaa4a730.webp,ECSTATIC,GUN5,14,18,4,9,120624,1,82159,gun5-vs-ecstatic-04-03-2025,8211,2245,gun5,GUN5,https://files.bo3.gg/uploads/team/8211/image/webp-8eb523ae060465cb5bf185056235092c.webp,ecstatic,ECSTATIC,https://files.bo3.gg/uploads/team/2245/image/webp-d7d5c35158b1be6d54a8a9769f19b50b.webp,L,W,0,2,3,2025-03-04T09:00:00.000+00:00,b,3752,CCT Season 2 European Series 20
31779,sdaim,Sdaim,https://files.bo3.gg/uploads/player/31779/image/webp-ccb2e4bfa164f2c78ec3a8c1182e6350.webp,GUN5,ECSTATIC,19,14,0,8,120624,1,82159,gun5-vs-ecstatic-04-03-2025,8211,2245,gun5,GUN5,https://files.bo3.gg/uploads/team/8211/image/webp-8eb523ae060465cb5bf185056235092c.webp,ecstatic,ECSTATIC,https://files.bo3.gg/uploads/team/2245/image/webp-d7d5c35158b1be6d54a8a9769f19b50b.webp,L,W,0,2,3,2025-03-04T09:00:00.000+00:00,b,3752,CCT Season 2 European Series 20
40628,fineshine,fineshine,https://files.bo3.gg/uploads/player/40628/image/webp-0c9c9ecc1813c2b0f4855ea278528a5e.webp,GUN5,ECSTATIC,21,16,7,11,120624,1,82159,gun5-vs-ecstatic-04-03-2025,8211,2245,gun5,GUN5,https://files.bo3.gg/uploads/team/8211/image/webp-8eb523ae060465cb5bf185056235092c.webp,ecstatic,ECSTATIC,https://files.bo3.gg/uploads/team/2245/image/webp-d7d5c35158b1be6d54a8a9769f19b50b.webp,L,W,0,2,3,2025-03-04T09:00:00.000+00:00,b,3752,CCT Season 2 European Series 20
23706,lack1,Lack1,https://files.bo3.gg/uploads/player/23706/image/webp-7ff5913bbe7af7197fa2cc435bad8e94.webp,GUN5,ECSTATIC,10,17,2,8,120624,1,82159,gun5-vs-ecstatic-04-03-2025,8211,2245,gun5,GUN5,https://files.bo3.gg/uploads/team/8211/image/webp-8eb523ae060465cb5bf185056235092c.webp,ecstatic,ECSTATIC,https://files.bo3.gg/uploads/team/2245/image/webp-d7d5c35158b1be6d54a8a9769f19b50b.webp,L,W,0,2,3,2025-03-04T09:00:00.000+00:00,b,3752,CCT Season 2 European Series 20
37655,nut-nut,nut nut,https://files.bo3.gg/uploads/player/37655/image/webp-f75b4eb8f6d933be358d2925bb32d604.webp,ECSTATIC,GUN5,26,15,6,17,120624,1,82159,gun5-vs-ecstatic-04-03-2025,8211,2245,gun5,GUN5,https://files.bo3.gg/uploads/team/8211/image/webp-8eb523ae060465cb5bf185056235092c.webp,ecstatic,ECSTATIC,https://files.bo3.gg/uploads/team/2245/image/webp-d7d5c35158b1be6d54a8a9769f19b50b.webp,L,W,0,2,3,2025-03-04T09:00:00.000+00:00,b,3752,CCT Season 2 European Series 20
25467,sellter,SELLTER,https://files.bo3.gg/uploads/player/25467/image/webp-bff036ef333d382f273836f2b2ef5644.webp,GUN5,ECSTATIC,16,14,5,11,120624,1,82159,gun5-vs-ecstatic-04-03-2025,8211,2245,gun5,GUN5,https://files.bo3.gg/uploads/team/8211/image/webp-8eb523ae060465cb5bf185056235092c.webp,ecstatic,ECSTATIC,https://files.bo3.gg/uploads/team/2245/image/webp-d7d5c35158b1be6d54a8a9769f19b50b.webp,L,W,0,2,3,2025-03-04T09:00:00.000+00:00,b,3752,CCT Season 2 European Series 20
35771,kusme,KusMe,https://files.bo3.gg/uploads/player/35771/image/webp-d11b56658af163b2a818ae7c4045c117.webp,FORZE Reload,CPH Wolves,25,13,3,12,121795,2,82640,copenhagen-wolves-vs-forze-reload-04-03-2025,9817,10703,copenhagen-wolves,CPH Wolves,https://files.bo3.gg/uploads/team/9817/image/webp-b884ca975c268a1dec5fe8d86b4c8b4e.webp,forze-reload,FORZE Reload,https://files.bo3.gg/uploads/team/10703/image/webp-92eaa662a17536804e61e165cc3226e3.webp,L,W,1,2,3,2025-03-04T09:00:00.000+00:00,b,3751,YaLLa Compass Winter 2025
31664,shady,Shady,https://files.bo3.gg/uploads/player/31664/image/webp-2105d8e94ee7aab00c281be25c08acb6.webp,FORZE Reload,CPH Wolves,16,16,2,7,121795,2,82640,copenhagen-wolves-vs-forze-reload-04-03-2025,9817,10703,copenhagen-wolves,CPH Wolves,https://files.bo3.gg/uploads/team/9817/image/webp-b884ca975c268a1dec5fe8d86b4c8b4e.webp,forze-reload,FORZE Reload,https://files.bo3.gg/uploads/team/10703/image/webp-92eaa662a17536804e61e165cc3226e3.webp,L,W,1,2,3,2025-03-04T09:00:00.000+00:00,b,3751,YaLLa Compass Winter 2025
24241,jackinho,Jackinho,https://files.bo3.gg/uploads/player/24241/image/webp-605c15aeb08546cee19946cda8447ce0.webp,CPH Wolves,FORZE Reload,12,14,5,9,121795,2,82640,copenhagen-wolves-vs-forze-reload-04-03-2025,9817,10703,copenhagen-wolves,CPH Wolves,https://files.bo3.gg/uploads/team/9817/image/webp-b884ca975c268a1dec5fe8d86b4c8b4e.webp,forze-reload,FORZE Reload,https://files.bo3.gg/uploads/team/10703/image/webp-92eaa662a17536804e61e165cc3226e3.webp,L,W,1,2,3,2025-03-04T09:00:00.000+00:00,b,3751,YaLLa Compass Winter 2025
28059,szejn,szejn,https://files.bo3.gg/uploads/player/28059/image/webp-565fae30a0d333c4d32ab931fe20eebd.webp,CPH Wolves,FORZE Reload,6,19,4,2,121795,2,82640,copenhagen-wolves-vs-forze-reload-04-03-2025,9817,10703,copenhagen-wolves,CPH Wolves,https://files.bo3.gg/uploads/team/9817/image/webp-b884ca975c268a1dec5fe8d86b4c8b4e.webp,forze-reload,FORZE Reload,https://files.bo3.gg/uploads/team/10703/image/webp-92eaa662a17536804e61e165cc3226e3.webp,L,W,1,2,3,2025-03-04T09:00:00.000+00:00,b,3751,YaLLa Compass Winter 2025
28065,bielany,b1elany,https://files.bo3.gg/uploads/player/28065/image/webp-a68fb503addc96e8cb666fb973f49a92.webp,CPH Wolves,FORZE Reload,19,18,2,13,121795,2,82640,copenhagen-wolves-vs-forze-reload-04-03-2025,9817,10703,copenhagen-wolves,CPH Wolves,https://files.bo3.gg/uploads/team/9817/image/webp-b884ca975c268a1dec5fe8d86b4c8b4e.webp,forze-reload,FORZE Reload,https://files.bo3.gg/uploads/team/10703/image/webp-92eaa662a17536804e61e165cc3226e3.webp,L,W,1,2,3,2025-03-04T09:00:00.000+00:00,b,3751,YaLLa Compass Winter 2025
31789,andu,aNdu,https://files.bo3.gg/uploads/player/31789/image/webp-f6ae9b07f97f1b4564764f48129fc896.webp,CPH Wolves,FORZE Reload,18,17,3,12,121795,2,82640,copenhagen-wolves-vs-forze-reload-04-03-2025,9817,10703,copenhagen-wolves,CPH Wolves,https://files.bo3.gg/uploads/team/9817/image/webp-b884ca975c268a1dec5fe8d86b4c8b4e.webp,forze-reload,FORZE Reload,https://files.bo3.gg/uploads/team/10703/image/webp-92eaa662a17536804e61e165cc3226e3.webp,L,W,1,2,3,2025-03-04T09:00:00.000+00:00,b,3751,YaLLa Compass Winter 2025
35462,something,Something,https://files.bo3.gg/uploads/player/35462/image/webp-b47feb92355eb6d551a313be22588f6a.webp,FORZE Reload,CPH Wolves,14,18,6,9,121795,2,82640,copenhagen-wolves-vs-forze-reload-04-03-2025,9817,10703,copenhagen-wolves,CPH Wolves,https://files.bo3.gg/uploads/team/9817/image/webp-b884ca975c268a1dec5fe8d86b4c8b4e.webp,forze-reload,FORZE Reload,https://files.bo3.gg/uploads/team/10703/image/webp-92eaa662a17536804e61e165cc3226e3.webp,L,W,1,2,3,2025-03-04T09:00:00.000+00:00,b,3751,YaLLa Compass Winter 2025
31663,spirit,spirit,https://files.bo3.gg/uploads/player/31663/image/webp-e3a03fbf159a2c7030c6d579a3706386.webp,FORZE Reload,CPH Wolves,11,14,3,7,121795,2,82640,copenhagen-wolves-vs-forze-reload-04-03-2025,9817,10703,copenhagen-wolves,CPH Wolves,https://files.bo3.gg/uploads/team/9817/image/webp-b884ca975c268a1dec5fe8d86b4c8b4e.webp,forze-reload,FORZE Reload,https://files.bo3.gg/uploads/team/10703/image/webp-92eaa662a17536804e61e165cc3226e3.webp,L,W,1,2,3,2025-03-04T09:00:00.000+00:00,b,3751,YaLLa Compass Winter 2025
31253,tapewaare,Tapewaare,https://files.bo3.gg/uploads/player/31253/image/webp-cad7fc87e11a14f4d65b91978838b8dc.webp,CPH Wolves,FORZE Reload,19,13,0,11,121795,2,82640,copenhagen-wolves-vs-forze-reload-04-03-2025,9817,10703,copenhagen-wolves,CPH Wolves,https://files.bo3.gg/uploads/team/9817/image/webp-b884ca975c268a1dec5fe8d86b4c8b4e.webp,forze-reload,FORZE Reload,https://files.bo3.gg/uploads/team/10703/image/webp-92eaa662a17536804e61e165cc3226e3.webp,L,W,1,2,3,2025-03-04T09:00:00.000+00:00,b,3751,YaLLa Compass Winter 2025
34799,rexxie,Rexxie,https://files.bo3.gg/uploads/player/34799/image/webp-ce726e49147dd84e300f11bf4479c117.webp,FORZE Reload,CPH Wolves,12,16,4,6,121795,2,82640,copenhagen-wolves-vs-forze-reload-04-03-2025,9817,10703,copenhagen-wolves,CPH Wolves,https://files.bo3.gg/uploads/team/9817/image/webp-b884ca975c268a1dec5fe8d86b4c8b4e.webp,forze-reload,FORZE Reload,https://files.bo3.gg/uploads/team/10703/image/webp-92eaa662a17536804e61e165cc3226e3.webp,L,W,1,2,3,2025-03-04T09:00:00.000+00:00,b,3751,YaLLa Compass Winter 2025
35771,kusme,KusMe,https://files.bo3.gg/uploads/player/35771/image/webp-d11b56658af163b2a818ae7c4045c117.webp,FORZE Reload,CPH Wolves,16,27,9,7,121796,1,82640,copenhagen-wolves-vs-forze-reload-04-03-2025,9817,10703,copenhagen-wolves,CPH Wolves,https://files.bo3.gg/uploads/team/9817/image/webp-b884ca975c268a1dec5fe8d86b4c8b4e.webp,forze-reload,FORZE Reload,https://files.bo3.gg/uploads/team/10703/image/webp-92eaa662a17536804e61e165cc3226e3.webp,L,W,1,2,3,2025-03-04T09:00:00.000+00:00,b,3751,YaLLa Compass Winter 2025
31663,spirit,spirit,https://files.bo3.gg/uploads/player/31663/image/webp-e3a03fbf159a2c7030c6d579a3706386.webp,FORZE Reload,CPH Wolves,22,24,10,9,121796,1,82640,copenhagen-wolves-vs-forze-reload-04-03-2025,9817,10703,copenhagen-wolves,CPH Wolves,https://files.bo3.gg/uploads/team/9817/image/webp-b884ca975c268a1dec5fe8d86b4c8b4e.webp,forze-reload,FORZE Reload,https://files.bo3.gg/uploads/team/10703/image/webp-92eaa662a17536804e61e165cc3226e3.webp,L,W,1,2,3,2025-03-04T09:00:00.000+00:00,b,3751,YaLLa Compass Winter 2025
35462,something,Something,https://files.bo3.gg/uploads/player/35462/image/webp-b47feb92355eb6d551a313be22588f6a.webp,FORZE Reload,CPH Wolves,31,17,3,17,121796,1,82640,copenhagen-wolves-vs-forze-reload-04-03-2025,9817,10703,copenhagen-wolves,CPH Wolves,https://files.bo3.gg/uploads/team/9817/image/webp-b884ca975c268a1dec5fe8d86b4c8b4e.webp,forze-reload,FORZE Reload,https://files.bo3.gg/uploads/team/10703/image/webp-92eaa662a17536804e61e165cc3226e3.webp,L,W,1,2,3,2025-03-04T09:00:00.000+00:00,b,3751,YaLLa Compass Winter 2025
31664,shady,Shady,https://files.bo3.gg/uploads/player/31664/image/webp-2105d8e94ee7aab00c281be25c08acb6.webp,FORZE Reload,CPH Wolves,28,23,3,9,121796,1,82640,copenhagen-wolves-vs-forze-reload-04-03-2025,9817,10703,copenhagen-wolves,CPH Wolves,https://files.bo3.gg/uploads/team/9817/image/webp-b884ca975c268a1dec5fe8d86b4c8b4e.webp,forze-reload,FORZE Reload,https://files.bo3.gg/uploads/team/10703/image/webp-92eaa662a17536804e61e165cc3226e3.webp,L,W,1,2,3,2025-03-04T09:00:00.000+00:00,b,3751,YaLLa Compass Winter 2025
31253,tapewaare,Tapewaare,https://files.bo3.gg/uploads/player/31253/image/webp-cad7fc87e11a14f4d65b91978838b8dc.webp,CPH Wolves,FORZE Reload,14,28,13,5,121796,1,82640,copenhagen-wolves-vs-forze-reload-04-03-2025,9817,10703,copenhagen-wolves,CPH Wolves,https://files.bo3.gg/uploads/team/9817/image/webp-b884ca975c268a1dec5fe8d86b4c8b4e.webp,forze-reload,FORZE Reload,https://files.bo3.gg/uploads/team/10703/image/webp-92eaa662a17536804e61e165cc3226e3.webp,L,W,1,2,3,2025-03-04T09:00:00.000+00:00,b,3751,YaLLa Compass Winter 2025
31789,andu,aNdu,https://files.bo3.gg/uploads/player/31789/image/webp-f6ae9b07f97f1b4564764f48129fc896.webp,CPH Wolves,FORZE Reload,25,23,7,23,121796,1,82640,copenhagen-wolves-vs-forze-reload-04-03-2025,9817,10703,copenhagen-wolves,CPH Wolves,https://files.bo3.gg/uploads/team/9817/image/webp-b884ca975c268a1dec5fe8d86b4c8b4e.webp,forze-reload,FORZE Reload,https://files.bo3.gg/uploads/team/10703/image/webp-92eaa662a17536804e61e165cc3226e3.webp,L,W,1,2,3,2025-03-04T09:00:00.000+00:00,b,3751,YaLLa Compass Winter 2025
24241,jackinho,Jackinho,https://files.bo3.gg/uploads/player/24241/image/webp-605c15aeb08546cee19946cda8447ce0.webp,CPH Wolves,FORZE Reload,23,22,9,11,121796,1,82640,copenhagen-wolves-vs-forze-reload-04-03-2025,9817,10703,copenhagen-wolves,CPH Wolves,https://files.bo3.gg/uploads/team/9817/image/webp-b884ca975c268a1dec5fe8d86b4c8b4e.webp,forze-reload,FORZE Reload,https://files.bo3.gg/uploads/team/10703/image/webp-92eaa662a17536804e61e165cc3226e3.webp,L,W,1,2,3,2025-03-04T09:00:00.000+00:00,b,3751,YaLLa Compass Winter 2025
28059,szejn,szejn,https://files.bo3.gg/uploads/player/28059/image/webp-565fae30a0d333c4d32ab931fe20eebd.webp,CPH Wolves,FORZE Reload,23,19,5,7,121796,1,82640,copenhagen-wolves-vs-forze-reload-04-03-2025,9817,10703,copenhagen-wolves,CPH Wolves,https://files.bo3.gg/uploads/team/9817/image/webp-b884ca975c268a1dec5fe8d86b4c8b4e.webp,forze-reload,FORZE Reload,https://files.bo3.gg/uploads/team/10703/image/webp-92eaa662a17536804e61e165cc3226e3.webp,L,W,1,2,3,2025-03-04T09:00:00.000+00:00,b,3751,YaLLa Compass Winter 2025
34799,rexxie,Rexxie,https://files.bo3.gg/uploads/player/34799/image/webp-ce726e49147dd84e300f11bf4479c117.webp,FORZE Reload,CPH Wolves,16,24,7,9,121796,1,82640,copenhagen-wolves-vs-forze-reload-04-03-2025,9817,10703,copenhagen-wolves,CPH Wolves,https://files.bo3.gg/uploads/team/9817/image/webp-b884ca975c268a1dec5fe8d86b4c8b4e.webp,forze-reload,FORZE Reload,https://files.bo3.gg/uploads/team/10703/image/webp-92eaa662a17536804e61e165cc3226e3.webp,L,W,1,2,3,2025-03-04T09:00:00.000+00:00,b,3751,YaLLa Compass Winter 2025
28065,bielany,b1elany,https://files.bo3.gg/uploads/player/28065/image/webp-a68fb503addc96e8cb666fb973f49a92.webp,CPH Wolves,FORZE Reload,26,24,6,10,121796,1,82640,copenhagen-wolves-vs-forze-reload-04-03-2025,9817,10703,copenhagen-wolves,CPH Wolves,https://files.bo3.gg/uploads/team/9817/image/webp-b884ca975c268a1dec5fe8d86b4c8b4e.webp,forze-reload,FORZE Reload,https://files.bo3.gg/uploads/team/10703/image/webp-92eaa662a17536804e61e165cc3226e3.webp,L,W,1,2,3,2025-03-04T09:00:00.000+00:00,b,3751,YaLLa Compass Winter 2025
